Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity
1435004,2,12/5/2018,,591678,23,2475,10
1435005,1,12/5/2018,,467886,19,2088,1
1435005,2,12/5/2018,,467886,19,78,7
1435005,4,12/5/2018,,467886,19,2284,4
1435006,1,12/5/2018,,1909007,43,1641,3
1435006,2,12/5/2018,,1909007,43,554,2
1435006,3,12/5/2018,,1909007,43,1510,1
1435006,4,12/5/2018,,1909007,43,1538,4
1435006,5,12/5/2018,,1909007,43,109,2
1435007,1,12/5/2018,,2007813,43,58,2
1435010,1,12/5/2018,12/9/2018,1163958,0,451,7
1435011,1,12/5/2018,,1486156,55,1707,7
1435012,1,12/5/2018,12/8/2018,2037290,0,62,3
1435012,2,12/5/2018,12/8/2018,2037290,0,435,2
1435012,3,12/5/2018,12/8/2018,2037290,0,1351,4
1435012,4,12/5/2018,12/8/2018,2037290,0,1681,1
1435012,5,12/5/2018,12/8/2018,2037290,0,1640,2
1435013,1,12/5/2018,,525178,24,39,6
1435016,1,12/5/2018,12/8/2018,575507,0,2499,1
1435017,1,12/5/2018,,1924885,53,1067,6
1435017,2,12/5/2018,,1924885,53,1418,2
1435019,1,12/5/2018,,178302,6,647,1
1435019,2,12/5/2018,,178302,6,47,3
1435020,1,12/5/2018,12/9/2018,1330039,0,340,2
1435021,1,12/5/2018,12/10/2018,1081249,0,1612,3
1435023,1,12/5/2018,,1876132,43,2094,1
1435023,2,12/5/2018,,1876132,43,625,1
1435023,3,12/5/2018,,1876132,43,881,2
1435024,1,12/5/2018,,1693179,47,181,2
1435024,2,12/5/2018,,1693179,47,1368,7
1435025,1,12/5/2018,,1613362,62,2414,1
1435026,1,12/5/2018,,1692220,49,794,2
1435026,2,12/5/2018,,1692220,49,61,4
1435027,1,12/5/2018,,1654802,54,2170,4
1435029,1,12/5/2018,,1064658,42,1722,1
1436000,1,12/6/2018,,1544231,54,1330,2
1436000,2,12/6/2018,,1544231,54,1597,5
1436001,1,12/6/2018,12/11/2018,1789606,0,423,7
1436002,1,12/6/2018,,1985636,55,2500,3
1436002,2,12/6/2018,,1985636,55,1602,3
1436002,3,12/6/2018,,1985636,55,1516,3
1436003,1,12/6/2018,,770288,29,530,10
1436004,1,12/6/2018,12/10/2018,2004284,0,1476,5
1436004,2,12/6/2018,12/10/2018,2004284,0,989,7
1436004,3,12/6/2018,12/10/2018,2004284,0,1685,3
1436005,1,12/6/2018,,262050,9,439,1
1436005,2,12/6/2018,,262050,9,1699,6
1436006,1,12/6/2018,,813692,34,444,1
1436006,2,12/6/2018,,813692,34,1195,1
1436008,1,12/6/2018,,1114100,38,1619,4
1436009,1,12/6/2018,,1477324,55,196,8
1436009,2,12/6/2018,,1477324,55,1214,3
1436010,1,12/6/2018,,1975423,45,142,2
1436010,2,12/6/2018,,1975423,45,161,4
1436011,1,12/6/2018,,1462274,48,1321,1
1436011,2,12/6/2018,,1462274,48,384,2
1436011,3,12/6/2018,,1462274,48,1471,1
1436012,1,12/6/2018,,1675004,45,2115,2
1436012,2,12/6/2018,,1675004,45,2353,9
1436013,1,12/6/2018,,560943,22,1445,1
1436013,2,12/6/2018,,560943,22,47,3
1436013,3,12/6/2018,,560943,22,1133,1
1436013,4,12/6/2018,,560943,22,1728,4
1436013,5,12/6/2018,,560943,22,109,1
1436013,6,12/6/2018,,560943,22,1692,3
1436014,1,12/6/2018,,1347742,47,1727,1
1436015,1,12/6/2018,,597051,19,1609,4
1436015,2,12/6/2018,,597051,19,740,3
1436015,3,12/6/2018,,597051,19,1438,10
1436015,4,12/6/2018,,597051,19,102,3
1436016,1,12/6/2018,,947963,39,1953,4
1436016,2,12/6/2018,,947963,39,609,8
1436017,1,12/6/2018,,1449187,57,1692,1
1436017,2,12/6/2018,,1449187,57,1115,8
1436017,3,12/6/2018,,1449187,57,432,1
1436018,1,12/6/2018,12/9/2018,1310493,0,456,2
1436018,2,12/6/2018,12/9/2018,1310493,0,448,4
1436018,3,12/6/2018,12/9/2018,1310493,0,1464,1
1436019,1,12/6/2018,,1064999,37,1712,1
1436019,2,12/6/2018,,1064999,37,1649,4
1436020,1,12/6/2018,12/13/2018,166456,0,1108,5
1436020,2,12/6/2018,12/13/2018,166456,0,99,3
1436021,1,12/6/2018,,1644716,44,2489,3
1436021,2,12/6/2018,,1644716,44,363,2
1436021,3,12/6/2018,,1644716,44,453,2
1436022,1,12/6/2018,12/9/2018,1940708,0,54,1
1436022,2,12/6/2018,12/9/2018,1940708,0,182,10
1436023,1,12/6/2018,,457860,27,1746,1
1436024,1,12/6/2018,12/10/2018,1291980,0,340,3
1436024,2,12/6/2018,12/10/2018,1291980,0,1588,3
1436024,3,12/6/2018,12/10/2018,1291980,0,1268,7
1436025,1,12/6/2018,,1122022,40,1736,1
1436025,2,12/6/2018,,1122022,40,1077,7
1436025,3,12/6/2018,,1122022,40,1074,2
1436026,1,12/6/2018,,1926364,43,500,1
1436026,2,12/6/2018,,1926364,43,1349,5
1436027,1,12/6/2018,12/15/2018,140829,0,1687,1
1436027,2,12/6/2018,12/15/2018,140829,0,425,3
1436027,3,12/6/2018,12/15/2018,140829,0,1879,4
1436027,4,12/6/2018,12/15/2018,140829,0,1468,1
1436027,5,12/6/2018,12/15/2018,140829,0,428,2
1436027,6,12/6/2018,12/15/2018,140829,0,432,2
1436027,7,12/6/2018,12/15/2018,140829,0,1821,3
1436028,1,12/6/2018,12/10/2018,584186,0,1048,7
1436028,2,12/6/2018,12/10/2018,584186,0,280,3
1436028,3,12/6/2018,12/10/2018,584186,0,1637,1
1436029,1,12/6/2018,,542020,27,65,1
1436029,2,12/6/2018,,542020,27,395,5
1436030,1,12/6/2018,,1365090,50,2015,3
1436031,1,12/6/2018,,1526191,43,1460,2
1436031,2,12/6/2018,,1526191,43,1333,5
1437000,1,12/7/2018,12/11/2018,785344,0,1814,6
1437000,2,12/7/2018,12/11/2018,785344,0,439,1
1437001,1,12/7/2018,,1501439,45,1488,3
1437001,2,12/7/2018,,1501439,45,1606,1
1437002,1,12/7/2018,,1824381,47,421,1
1437003,1,12/7/2018,,2076798,57,1670,3
1437004,1,12/7/2018,12/12/2018,943874,0,1604,2
1437004,2,12/7/2018,12/12/2018,943874,0,436,2
1437005,1,12/7/2018,12/13/2018,1955238,0,76,1
1437006,1,12/7/2018,,1808006,62,420,1
1437006,2,12/7/2018,,1808006,62,1654,4
1437006,3,12/7/2018,,1808006,62,114,2
1437007,1,12/7/2018,,181488,5,2019,1
1437007,2,12/7/2018,,181488,5,1768,2
1437007,3,12/7/2018,,181488,5,1766,3
1437007,4,12/7/2018,,181488,5,1634,1
1437007,5,12/7/2018,,181488,5,123,9
1437007,6,12/7/2018,,181488,5,424,3
1437007,7,12/7/2018,,181488,5,60,2
1437008,1,12/7/2018,,1857519,50,169,2
1437009,1,12/7/2018,,1526191,48,415,1
1437009,2,12/7/2018,,1526191,48,71,3
1437011,1,12/7/2018,,852444,34,78,9
1437013,1,12/7/2018,,353352,8,1054,10
1437013,2,12/7/2018,,353352,8,533,2
1437013,3,12/7/2018,,353352,8,423,2
1437014,1,12/7/2018,,859587,31,1693,3
1437015,1,12/7/2018,12/14/2018,981735,0,56,1
1437015,2,12/7/2018,12/14/2018,981735,0,1214,4
1437015,3,12/7/2018,12/14/2018,981735,0,1447,2
1437015,4,12/7/2018,12/14/2018,981735,0,2092,10
1437015,5,12/7/2018,12/14/2018,981735,0,448,1
1437015,6,12/7/2018,12/14/2018,981735,0,817,3
1437015,7,12/7/2018,12/14/2018,981735,0,1548,2
1437016,1,12/7/2018,,1295068,56,1440,3
1437017,1,12/7/2018,,439991,19,1622,6
1437018,1,12/7/2018,,804871,31,424,3
1437019,1,12/7/2018,,1167441,40,455,1
1437019,2,12/7/2018,,1167441,40,1386,3
1437020,1,12/7/2018,,1442911,63,448,5
1437020,2,12/7/2018,,1442911,63,2488,1
1437020,3,12/7/2018,,1442911,63,429,2
1437022,1,12/7/2018,,500332,23,1778,2
1437022,2,12/7/2018,,500332,23,1753,1
1437023,1,12/7/2018,,1537507,54,1760,5
1437023,2,12/7/2018,,1537507,54,1760,2
1437023,3,12/7/2018,,1537507,54,2188,1
1437023,4,12/7/2018,,1537507,54,1230,1
1438000,1,12/8/2018,12/12/2018,963780,0,1341,6
1438000,2,12/8/2018,12/12/2018,963780,0,60,2
1438000,3,12/8/2018,12/12/2018,963780,0,1334,8
1438000,4,12/8/2018,12/12/2018,963780,0,1459,1
1438001,1,12/8/2018,,1026824,36,2402,8
1438002,1,12/8/2018,12/9/2018,1561454,0,104,3
1438002,2,12/8/2018,12/9/2018,1561454,0,2054,1
1438003,1,12/8/2018,,167874,5,1201,7
1438003,2,12/8/2018,,167874,5,1746,6
1438003,3,12/8/2018,,167874,5,126,5
1438004,1,12/8/2018,,758065,29,372,1
1438005,1,12/8/2018,12/11/2018,1529853,0,1611,3
1438006,1,12/8/2018,12/11/2018,1601287,0,456,3
1438006,2,12/8/2018,12/11/2018,1601287,0,430,2
1438007,1,12/8/2018,,1939398,65,143,1
1438007,2,12/8/2018,,1939398,65,2180,6
1438007,3,12/8/2018,,1939398,65,1998,2
1438008,1,12/8/2018,,78616,5,1375,8
1438009,1,12/8/2018,,1100294,38,1783,3
1438010,1,12/8/2018,,494464,27,1838,1
1438010,2,12/8/2018,,494464,27,1533,1
1438011,1,12/8/2018,,1656614,65,71,1
1438012,1,12/8/2018,,700308,29,89,3
1438013,1,12/8/2018,,553840,24,514,1
1438014,1,12/8/2018,,1040233,38,1609,3
1438014,2,12/8/2018,,1040233,38,1592,3
1438015,1,12/8/2018,,1125474,42,1392,3
1438015,2,12/8/2018,,1125474,42,1929,4
1438015,3,12/8/2018,,1125474,42,2031,6
1438016,1,12/8/2018,,1525193,53,494,1
1438016,2,12/8/2018,,1525193,53,1510,3
1438016,3,12/8/2018,,1525193,53,434,2
1438016,4,12/8/2018,,1525193,53,1436,1
1438016,5,12/8/2018,,1525193,53,177,4
1438016,6,12/8/2018,,1525193,53,1206,6
1438016,7,12/8/2018,,1525193,53,1702,7
1438018,1,12/8/2018,12/12/2018,1814968,0,2149,3
1438018,2,12/8/2018,12/12/2018,1814968,0,266,3
1438018,3,12/8/2018,12/12/2018,1814968,0,443,1
1438019,1,12/8/2018,,1669695,49,1498,3
1438020,1,12/8/2018,,1918342,59,379,2
1438020,2,12/8/2018,,1918342,59,2151,3
1438020,3,12/8/2018,,1918342,59,1568,3
1438020,4,12/8/2018,,1918342,59,453,3
1438021,1,12/8/2018,12/12/2018,1155125,0,1129,3
1438023,1,12/8/2018,,985150,39,2173,1
1438023,2,12/8/2018,,985150,39,1645,1
1438023,3,12/8/2018,,985150,39,1418,3
1438023,4,12/8/2018,,985150,39,2126,3
1438024,1,12/8/2018,,568333,24,72,1
1438025,1,12/8/2018,12/18/2018,1098881,0,1702,2
1438025,2,12/8/2018,12/18/2018,1098881,0,87,1
1438026,1,12/8/2018,,1829007,61,1312,6
1438027,1,12/8/2018,12/17/2018,1203511,0,2093,6
1438028,1,12/8/2018,,1266939,65,1688,3
1438029,1,12/8/2018,,680259,18,2019,1
1438030,1,12/8/2018,,1893526,43,520,2
1438030,2,12/8/2018,,1893526,43,1748,5
1438031,1,12/8/2018,,1682062,50,660,1
1438031,2,12/8/2018,,1682062,50,371,9
1438032,1,12/8/2018,,877413,32,65,10
1438032,2,12/8/2018,,877413,32,1296,4
1438033,1,12/8/2018,,1918131,47,92,1
1438033,2,12/8/2018,,1918131,47,380,2
1438035,1,12/8/2018,,1307704,61,495,1
1438036,1,12/8/2018,,1170254,37,2501,3
1438037,1,12/8/2018,12/16/2018,1627365,0,1196,7
1438038,1,12/8/2018,,114070,1,2503,3
1438038,2,12/8/2018,,114070,1,1571,1
1438038,3,12/8/2018,,114070,1,1374,1
1438040,1,12/8/2018,,307595,10,328,3
1438040,2,12/8/2018,,307595,10,1430,8
1438040,3,12/8/2018,,307595,10,2436,1
1438040,4,12/8/2018,,307595,10,1284,1
1438040,5,12/8/2018,,307595,10,1611,1
1438040,6,12/8/2018,,307595,10,2491,2
1438041,1,12/8/2018,,564024,24,1593,1
1438041,2,12/8/2018,,564024,24,1790,3
1439001,1,12/9/2018,,1499679,48,457,1
1439001,2,12/9/2018,,1499679,48,14,2
1439001,4,12/9/2018,,1499679,48,2137,1
1439001,5,12/9/2018,,1499679,48,104,4
1439001,6,12/9/2018,,1499679,48,1655,10
1439002,1,12/9/2018,,165611,1,1832,2
1440000,1,12/10/2018,,1206473,49,928,2
1440000,2,12/10/2018,,1206473,49,442,4
1440000,3,12/10/2018,,1206473,49,1429,1
1440000,4,12/10/2018,,1206473,49,49,4
1440000,5,12/10/2018,,1206473,49,844,1
1440000,6,12/10/2018,,1206473,49,426,3
1440001,1,12/10/2018,,1223270,55,1706,6
1440003,1,12/10/2018,,112762,4,2168,1
1440003,2,12/10/2018,,112762,4,1581,1
1440003,3,12/10/2018,,112762,4,436,7
1440004,1,12/10/2018,,738388,30,421,2
1440004,2,12/10/2018,,738388,30,1300,1
1440004,3,12/10/2018,,738388,30,454,1
1440004,4,12/10/2018,,738388,30,2146,7
1440004,5,12/10/2018,,738388,30,2153,1
1440004,6,12/10/2018,,738388,30,1133,1
1440004,7,12/10/2018,,738388,30,1765,4
1440005,1,12/10/2018,,1795078,62,568,10
1440005,2,12/10/2018,,1795078,62,1655,4
1440005,3,12/10/2018,,1795078,62,1722,6
1440005,4,12/10/2018,,1795078,62,1008,3
1440006,1,12/10/2018,,1207658,57,2059,3
1440007,1,12/10/2018,,227416,10,75,4
1440008,1,12/10/2018,,1861844,65,1073,1
1440009,1,12/10/2018,,1233842,50,424,1
1440009,2,12/10/2018,,1233842,50,1479,1
1440009,3,12/10/2018,,1233842,50,1695,2
1440010,1,12/10/2018,,817271,32,460,1
1440010,2,12/10/2018,,817271,32,1589,1
1440010,3,12/10/2018,,817271,32,1590,4
1440011,1,12/10/2018,,337764,9,1424,2
1440012,1,12/10/2018,,1439472,50,2491,9
1440012,2,12/10/2018,,1439472,50,50,10
1440012,3,12/10/2018,,1439472,50,1558,2
1440012,4,12/10/2018,,1439472,50,1594,2
1440013,1,12/10/2018,,1771171,62,1308,3
1440013,2,12/10/2018,,1771171,62,103,4
1440013,3,12/10/2018,,1771171,62,1712,3
1440014,1,12/10/2018,,1111645,38,35,3
1440014,3,12/10/2018,,1111645,38,1615,2
1440014,4,12/10/2018,,1111645,38,437,4
1440014,5,12/10/2018,,1111645,38,80,8
1440016,1,12/10/2018,,1634778,44,2093,7
1440016,2,12/10/2018,,1634778,44,424,4
1440016,3,12/10/2018,,1634778,44,88,2
1440017,1,12/10/2018,,2079644,54,447,1
1440017,2,12/10/2018,,2079644,54,1447,3
1440017,3,12/10/2018,,2079644,54,73,1
1441000,1,12/11/2018,,1520875,51,161,1
1441001,1,12/11/2018,12/16/2018,2058170,0,2270,3
1441001,2,12/11/2018,12/16/2018,2058170,0,642,1
1441001,3,12/11/2018,12/16/2018,2058170,0,908,3
1441002,1,12/11/2018,12/16/2018,1764444,0,1410,3
1441003,1,12/11/2018,12/12/2018,802246,0,39,1
1441003,2,12/11/2018,12/12/2018,802246,0,420,7
1441003,3,12/11/2018,12/12/2018,802246,0,857,1
1441003,4,12/11/2018,12/12/2018,802246,0,688,2
1441003,5,12/11/2018,12/12/2018,802246,0,1684,2
1441003,6,12/11/2018,12/12/2018,802246,0,1671,2
1441004,1,12/11/2018,12/17/2018,2021158,0,120,1
1441004,2,12/11/2018,12/17/2018,2021158,0,129,1
1441004,3,12/11/2018,12/17/2018,2021158,0,446,3
1441005,1,12/11/2018,,1355146,43,1573,7
1441006,1,12/11/2018,,864103,32,440,1
1441006,2,12/11/2018,,864103,32,702,6
1441007,1,12/11/2018,12/15/2018,1878939,0,69,3
1441008,1,12/11/2018,,1503831,62,1873,7
1441009,1,12/11/2018,,1736019,51,1624,2
1441010,1,12/11/2018,12/15/2018,1076923,0,488,6
1441010,2,12/11/2018,12/15/2018,1076923,0,375,6
1441011,1,12/11/2018,,1025012,38,1463,5
1441012,1,12/11/2018,,1297686,65,896,1
1441012,2,12/11/2018,,1297686,65,1574,7
1441013,1,12/11/2018,,1042263,37,424,5
1441014,1,12/11/2018,,1234478,48,119,3
1441015,1,12/11/2018,,2084090,66,513,4
1441015,2,12/11/2018,,2084090,66,1149,7
1441015,3,12/11/2018,,2084090,66,1911,3
1441015,4,12/11/2018,,2084090,66,2371,1
1441016,1,12/11/2018,,1488734,65,1269,10
1441016,2,12/11/2018,,1488734,65,1284,7
1441016,3,12/11/2018,,1488734,65,2150,1
1441016,4,12/11/2018,,1488734,65,1691,5
1441017,1,12/11/2018,12/13/2018,149733,0,1028,1
1441017,2,12/11/2018,12/13/2018,149733,0,1569,4
1441018,1,12/11/2018,,20092,5,2490,7
1441018,2,12/11/2018,,20092,5,1580,4
1441018,3,12/11/2018,,20092,5,323,6
1441020,1,12/11/2018,,975128,36,1320,5
1441021,1,12/11/2018,12/12/2018,981031,0,458,4
1441021,2,12/11/2018,12/12/2018,981031,0,708,2
1441022,1,12/11/2018,12/16/2018,152438,0,1515,3
1441023,1,12/11/2018,,397885,9,1565,1
1441023,2,12/11/2018,,397885,9,618,1
1441023,3,12/11/2018,,397885,9,1440,2
1442000,1,12/12/2018,,48466,6,445,2
1442000,2,12/12/2018,,48466,6,715,8
1442000,3,12/12/2018,,48466,6,474,8
1442000,4,12/12/2018,,48466,6,2496,5
1442000,5,12/12/2018,,48466,6,2517,2
1442001,1,12/12/2018,,462142,22,1431,2
1442001,2,12/12/2018,,462142,22,2077,2
1442001,3,12/12/2018,,462142,22,2514,1
1442002,1,12/12/2018,,369814,10,94,2
1442002,2,12/12/2018,,369814,10,506,1
1442002,3,12/12/2018,,369814,10,793,2
1442002,4,12/12/2018,,369814,10,762,3
1442003,1,12/12/2018,,1854956,44,416,2
1442003,2,12/12/2018,,1854956,44,282,1
1442003,3,12/12/2018,,1854956,44,50,1
1442003,4,12/12/2018,,1854956,44,2494,3
1442005,1,12/12/2018,,1430661,50,1753,8
1442005,2,12/12/2018,,1430661,50,83,3
1442006,1,12/12/2018,,345277,10,1616,6
1442006,2,12/12/2018,,345277,10,1641,1
1442007,1,12/12/2018,,98002,6,424,2
1442007,2,12/12/2018,,98002,6,1319,10
1442008,1,12/12/2018,,1997104,55,2050,3
1442008,2,12/12/2018,,1997104,55,1254,2
1442008,3,12/12/2018,,1997104,55,421,2
1442008,4,12/12/2018,,1997104,55,1697,6
1442008,5,12/12/2018,,1997104,55,484,4
1442008,6,12/12/2018,,1997104,55,1749,3
1442009,1,12/12/2018,12/13/2018,1052015,0,1526,2
1442009,2,12/12/2018,12/13/2018,1052015,0,88,7
1442009,3,12/12/2018,12/13/2018,1052015,0,78,2
1442010,1,12/12/2018,12/20/2018,1752012,0,425,7
1442011,1,12/12/2018,,973200,39,698,1
1442011,2,12/12/2018,,973200,39,1418,2
1442012,1,12/12/2018,,516226,20,1280,1
1442013,1,12/12/2018,,1540067,62,1449,1
1442013,2,12/12/2018,,1540067,62,96,10
1442013,3,12/12/2018,,1540067,62,613,2
1442014,1,12/12/2018,,2082954,47,1196,4
1442015,1,12/12/2018,12/16/2018,2089881,0,1020,1
1442015,2,12/12/2018,12/16/2018,2089881,0,21,1
1442015,4,12/12/2018,12/16/2018,2089881,0,637,3
1442016,1,12/12/2018,,1808265,45,1720,10
1442016,2,12/12/2018,,1808265,45,1187,3
1442017,1,12/12/2018,12/14/2018,493378,0,635,1
1442018,1,12/12/2018,12/18/2018,1261825,0,1745,9
1442018,2,12/12/2018,12/18/2018,1261825,0,772,7
1442018,3,12/12/2018,12/18/2018,1261825,0,1362,5
1442018,4,12/12/2018,12/18/2018,1261825,0,426,3
1442018,5,12/12/2018,12/18/2018,1261825,0,1428,4
1442018,6,12/12/2018,12/18/2018,1261825,0,1563,1
1442018,7,12/12/2018,12/18/2018,1261825,0,451,1
1442019,1,12/12/2018,12/13/2018,1865278,0,1465,1
1442019,2,12/12/2018,12/13/2018,1865278,0,1571,1
1442019,3,12/12/2018,12/13/2018,1865278,0,92,1
1442020,1,12/12/2018,,1185858,36,2388,2
1442021,1,12/12/2018,,1475900,59,1843,2
1442021,2,12/12/2018,,1475900,59,437,7
1442021,3,12/12/2018,,1475900,59,1675,1
1442022,1,12/12/2018,12/16/2018,718462,0,66,2
1442023,1,12/12/2018,,1006445,36,421,1
1442024,1,12/12/2018,,1199660,39,420,2
1442024,2,12/12/2018,,1199660,39,433,1
1442025,1,12/12/2018,,723572,30,111,4
1442025,3,12/12/2018,,723572,30,1604,2
1442026,1,12/12/2018,,256526,8,1821,5
1442026,2,12/12/2018,,256526,8,1302,3
1442026,3,12/12/2018,,256526,8,349,8
1442028,1,12/12/2018,,1421626,45,55,8
1442028,2,12/12/2018,,1421626,45,1245,3
1442029,1,12/12/2018,12/14/2018,522923,0,455,1
1442029,2,12/12/2018,12/14/2018,522923,0,1650,1
1443000,1,12/13/2018,,1975386,47,1660,3
1443000,2,12/13/2018,,1975386,47,443,4
1443001,1,12/13/2018,,579037,23,1595,1
1443001,2,12/13/2018,,579037,23,1757,1
1443001,3,12/13/2018,,579037,23,2019,1
1443001,4,12/13/2018,,579037,23,2435,2
1443003,1,12/13/2018,,1742088,54,1726,1
1443003,2,12/13/2018,,1742088,54,1580,1
1443005,1,12/13/2018,,1484053,59,1445,2
1443005,2,12/13/2018,,1484053,59,1367,1
1443005,3,12/13/2018,,1484053,59,2438,1
1443005,4,12/13/2018,,1484053,59,1661,1
1443006,1,12/13/2018,,228792,9,953,2
1443007,1,12/13/2018,,286077,10,47,4
1443009,1,12/13/2018,12/16/2018,448802,0,1100,2
1443009,2,12/13/2018,12/16/2018,448802,0,1021,2
1443009,3,12/13/2018,12/16/2018,448802,0,1439,6
1443009,4,12/13/2018,12/16/2018,448802,0,422,1
1443011,1,12/13/2018,,1542638,44,424,4
1443012,1,12/13/2018,,1060009,39,1279,1
1443012,2,12/13/2018,,1060009,39,1568,3
1443013,1,12/13/2018,,1593756,48,458,3
1443013,2,12/13/2018,,1593756,48,1424,7
1443013,3,12/13/2018,,1593756,48,1690,2
1443014,1,12/13/2018,12/17/2018,1472355,0,2030,4
1443014,2,12/13/2018,12/17/2018,1472355,0,420,5
1443014,3,12/13/2018,12/17/2018,1472355,0,182,7
1443015,1,12/13/2018,,472362,21,453,1
1443015,2,12/13/2018,,472362,21,1795,2
1443015,3,12/13/2018,,472362,21,135,1
1443017,1,12/13/2018,,1954251,48,465,1
1443017,2,12/13/2018,,1954251,48,1957,2
1443018,1,12/13/2018,,1626,5,1731,3
1443018,2,12/13/2018,,1626,5,1412,5
1443018,3,12/13/2018,,1626,5,1243,5
1443019,1,12/13/2018,12/15/2018,1788149,0,1280,8
1443020,1,12/13/2018,,943143,42,1476,7
1443021,1,12/13/2018,12/15/2018,707360,0,1772,2
1443021,2,12/13/2018,12/15/2018,707360,0,438,4
1443022,1,12/13/2018,,480516,24,88,2
1443022,2,12/13/2018,,480516,24,2051,2
1443022,3,12/13/2018,,480516,24,1094,1
1443022,4,12/13/2018,,480516,24,1046,1
1443023,1,12/13/2018,,1982856,53,63,2
1443023,2,12/13/2018,,1982856,53,1587,1
1443024,1,12/13/2018,,2071030,49,492,1
1443024,2,12/13/2018,,2071030,49,1612,1
1443024,3,12/13/2018,,2071030,49,1421,1
1443025,1,12/13/2018,,1187160,36,1417,7
1443025,2,12/13/2018,,1187160,36,1472,3
1443025,3,12/13/2018,,1187160,36,1591,1
1443027,1,12/13/2018,,1017199,38,1405,7
1443027,2,12/13/2018,,1017199,38,1651,2
1443028,1,12/13/2018,,898924,31,1513,3
1443028,2,12/13/2018,,898924,31,65,1
1443028,3,12/13/2018,,898924,31,110,4
1443028,4,12/13/2018,,898924,31,1749,4
1443030,1,12/13/2018,,1307704,54,2502,1
1443030,2,12/13/2018,,1307704,54,1258,2
1443030,3,12/13/2018,,1307704,54,1777,1
1443030,4,12/13/2018,,1307704,54,1219,4
1443031,1,12/13/2018,,1609030,65,2108,1
1443031,2,12/13/2018,,1609030,65,81,5
1443033,1,12/13/2018,,1561945,65,370,2
1443034,1,12/13/2018,,1656614,51,429,2
1443035,1,12/13/2018,,776341,29,433,2
1443035,2,12/13/2018,,776341,29,546,2
1443035,3,12/13/2018,,776341,29,1630,2
1443036,1,12/13/2018,,1208471,51,1309,3
1443036,2,12/13/2018,,1208471,51,1796,3
1443036,3,12/13/2018,,1208471,51,1642,7
1443036,4,12/13/2018,,1208471,51,1679,5
1443037,1,12/13/2018,,181317,5,997,7
1444000,1,12/14/2018,,1193800,38,436,3
1444001,1,12/14/2018,,1136737,42,377,5
1444002,1,12/14/2018,,1552741,66,1166,3
1444003,1,12/14/2018,,503788,24,1942,1
1444004,1,12/14/2018,,1823278,53,1463,4
1444004,2,12/14/2018,,1823278,53,460,2
1444004,3,12/14/2018,,1823278,53,2036,8
1444004,4,12/14/2018,,1823278,53,1438,9
1444005,1,12/14/2018,12/18/2018,2013811,0,437,3
1444006,1,12/14/2018,12/19/2018,161742,0,115,1
1444007,1,12/14/2018,,1764911,47,1348,4
1444007,2,12/14/2018,,1764911,47,2184,4
1444007,3,12/14/2018,,1764911,47,1592,2
1444007,4,12/14/2018,,1764911,47,478,1
1444007,5,12/14/2018,,1764911,47,1462,2
1444008,1,12/14/2018,,495181,22,1580,4
1444009,1,12/14/2018,,649370,12,430,6
1444010,1,12/14/2018,,65372,1,73,6
1444010,2,12/14/2018,,65372,1,65,1
1444010,3,12/14/2018,,65372,1,1682,1
1444010,4,12/14/2018,,65372,1,1468,3
1444011,1,12/14/2018,,130670,6,737,3
1444011,2,12/14/2018,,130670,6,100,2
1444011,3,12/14/2018,,130670,6,1211,1
1444011,4,12/14/2018,,130670,6,2106,1
1444011,5,12/14/2018,,130670,6,1664,2
1444011,6,12/14/2018,,130670,6,1748,3
1444012,1,12/14/2018,,765629,29,822,1
1444013,1,12/14/2018,,1382048,63,1650,3
1444013,2,12/14/2018,,1382048,63,1616,6
1444013,3,12/14/2018,,1382048,63,458,2
1444013,4,12/14/2018,,1382048,63,131,5
1444014,1,12/14/2018,,256531,10,1547,4
1444014,2,12/14/2018,,256531,10,1639,4
1444014,3,12/14/2018,,256531,10,1488,4
1444015,1,12/14/2018,12/19/2018,431659,0,1585,2
1444015,2,12/14/2018,12/19/2018,431659,0,2060,8
1444016,1,12/14/2018,,356963,10,1594,1
1444016,2,12/14/2018,,356963,10,1632,8
1444016,3,12/14/2018,,356963,10,98,1
1444016,4,12/14/2018,,356963,10,1670,5
1444016,5,12/14/2018,,356963,10,500,3
1444017,1,12/14/2018,,1384774,51,157,4
1444018,1,12/14/2018,,1405059,57,1701,1
1444018,2,12/14/2018,,1405059,57,1945,1
1444019,1,12/14/2018,,255536,9,1622,3
1444019,2,12/14/2018,,255536,9,1278,1
1444020,1,12/14/2018,,1191709,36,653,2
1444021,1,12/14/2018,,2036099,55,1440,2
1444021,2,12/14/2018,,2036099,55,1694,1
1444021,3,12/14/2018,,2036099,55,1591,2
1444022,1,12/14/2018,,1994967,56,1520,2
1444023,1,12/14/2018,,1880655,59,57,7
1444023,2,12/14/2018,,1880655,59,1565,2
1444024,1,12/14/2018,,1497768,45,144,1
1444025,1,12/14/2018,,2008177,43,479,7
1444025,2,12/14/2018,,2008177,43,1962,1
1444025,3,12/14/2018,,2008177,43,1417,2
1444025,4,12/14/2018,,2008177,43,2163,1
1444025,5,12/14/2018,,2008177,43,57,7
1444025,6,12/14/2018,,2008177,43,465,8
1444025,7,12/14/2018,,2008177,43,1699,6
1444026,1,12/14/2018,,512630,24,1680,1
1444027,1,12/14/2018,12/20/2018,1416025,0,442,2
